cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
11,126,0,24907250.33,100000000331309100;100000006889963100;100000008490127100;100000006734214100;100000001330685100,"Возможное распределение средств внутри группы. Распределение: клиент 100000000331309100, внутренних отправителей 1, получателей 74; выход 18 047 990,00 KZT (72.5% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 4 011 966,75 KZT, выход 5 625 010,00 KZT; внутренний оборот 24 907 250,33 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 35 участников; отсутствие выхода не доказывает удержание средств. Сходство месячных сумм не доказывает передачу тех же денег; одна последовательность переводов может учитываться у нескольких участников. Сумма min(вход, выход) не является объёмом уникальных средств."
12,53,1,5947339.00,100000000343175100;100000003115284100;100000008730846100;100000003635170100;100000003390036100,"Возможное распределение средств внутри группы. Распределение: клиент 100000000343175100, внутренних отправителей 0, получателей 25; выход 3 394 559,00 KZT (57.1% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 2 121 459,00 KZT, выход 615 680,00 KZT; внутренний оборот 5 947 339,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. У 1 исходных клиентов (seed) входящие потоки неполны; полный баланс группы неизвестен. На границе четвёртого колена 7 участников; отсутствие выхода не доказывает удержание средств. Сходство месячных сумм не доказывает передачу тех же денег; одна последовательность переводов может учитываться у нескольких участников. Сумма min(вход, выход) не является объёмом уникальных средств."
13,52,5,4171441.00,100000008346837100;100000005074393100;100000006424479100;100000008733194100;100000001236706100,"Назначение группы по наблюдаемым переводам не установлено. Связей между разными участниками 55; узлов сбора 0, распределения 0. Отношение суммы min(вход, выход) подходящих участников к внутреннему обороту 3.2% не достигает порога 25%; имеющихся признаков недостаточно. Через границу группы: вход 813 305,00 KZT, выход 354 797,00 KZT; внутренний оборот 4 171 441,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. У 5 исходных клиентов (seed) входящие потоки неполны; полный баланс группы неизвестен. На границе четвёртого колена 13 участников; отсутствие выхода не доказывает удержание средств. Сходство месячных сумм не доказывает передачу тех же денег; одна последовательность переводов может учитываться у нескольких участников. Сумма min(вход, выход) не является объёмом уникальных средств."
14,15,0,850450.00,100000001526235100;100000001788284100;100000002472632100;100000005505655100;100000000860514100,"Возможное распределение средств внутри группы. Распределение: клиент 100000001526235100, внутренних отправителей 3, получателей 8; выход 432 750,00 KZT (50.9% внутреннего оборота). Правило выполняют участников: 2. Через границу группы: вход 13 070,00 KZT, выход 0,00 KZT; внутренний оборот 850 450,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 6 участников; отсутствие выхода не доказывает удержание средств. Сходство месячных сумм не доказывает передачу тех же денег; одна последовательность переводов может учитываться у нескольких участников. Сумма min(вход, выход) не является объёмом уникальных средств."
15,15,0,3626010.00,100000008461532100;100000000791285100;100000006704530100;100000003470579100;100000003069463100,"Возможное распределение средств внутри группы. Распределение: клиент 100000008461532100, внутренних отправителей 1, получателей 8; выход 2 530 090,00 KZT (69.8% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 5 300,00 KZT, выход 0,00 KZT; внутренний оборот 3 626 010,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 6 участников; отсутствие выхода не доказывает удержание средств. Сходство месячных сумм не доказывает передачу тех же денег; одна последовательность переводов может учитываться у нескольких участников. Сумма min(вход, выход) не является объёмом уникальных средств."
16,14,0,1605604.00,100000008213966100;100000007382543100;100000003001661100;100000000838385100;100000008655779100,"Возможное распределение средств внутри группы. Распределение: клиент 100000003001661100, внутренних отправителей 1, получателей 5; выход 439 500,00 KZT (27.4% внутреннего оборота). Правило выполняют участников: 2. Через границу группы: вход 31 000,00 KZT, выход 0,00 KZT; внутренний оборот 1 605 604,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 6 участников; отсутствие выхода не доказывает удержание средств."
17,127,7,18414962.28,100000001530983100;100000003016635100;100000005287097100;100000004150593100;100000007777377100,"Возможное распределение средств внутри группы. Распределение: клиент 100000003016635100, внутренних отправителей 7, получателей 58; выход 8 960 718,00 KZT (48.7% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 1 214 827,00 KZT, выход 985 115,00 KZT; внутренний оборот 18 414 962,28 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. У 7 исходных клиентов (seed) входящие потоки неполны; полный баланс группы неизвестен. На границе четвёртого колена 6 участников; отсутствие выхода не доказывает удержание средств. Сходство месячных сумм не доказывает передачу тех же денег; одна последовательность переводов может учитываться у нескольких участников. Сумма min(вход, выход) не является объёмом уникальных средств."
18,1,1,0.00,100000000456947100,"Назначение группы по наблюдаемым переводам не установлено. Наблюдаемых связей 0; без переводов определить функцию группы нельзя. Через границу группы: вход 0,00 KZT, выход 0,00 KZT; внутренний оборот 0,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. У 1 исходных клиентов (seed) входящие потоки неполны; полный баланс группы неизвестен."
19,106,0,6254194.67,100000005704413100;100000005578559100;100000008545727100;100000005473151100;100000007998965100,"Возможное распределение средств внутри группы. Распределение: клиент 100000008545727100, внутренних отправителей 1, получателей 6; выход 1 866 500,00 KZT (29.8% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 402 247,00 KZT, выход 573 265,00 KZT; внутренний оборот 6 254 194,67 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 56 участников; отсутствие выхода не доказывает удержание средств. Сходство месячных сумм не доказывает передачу тех же денег; одна последовательность переводов может учитываться у нескольких участников. Сумма min(вход, выход) не является объёмом уникальных средств."
20,7,0,143000.00,100000004508696100;100000005911352100;100000000507799100;100000002217806100;100000004549591100,"Возможное распределение средств внутри группы. Распределение: клиент 100000004508696100, внутренних отправителей 1, получателей 3; выход 111 000,00 KZT (77.6% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 5 132,00 KZT, выход 0,00 KZT; внутренний оборот 143 000,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 2 участников; отсутствие выхода не доказывает удержание средств."
21,8,0,2473417.91,100000004906181100;100000008175078100;100000008675322100;100000000557536100;100000008349740100,"Возможное распределение средств внутри группы. Распределение: клиент 100000004906181100, внутренних отправителей 0, получателей 7; выход 2 473 417,91 KZT (100.0% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 100 000,00 KZT, выход 0,00 KZT; внутренний оборот 2 473 417,91 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 7 участников; отсутствие выхода не доказывает удержание средств."
22,17,1,21586840.00,100000002224132100;100000004603109100;100000003835149100;100000001965374100;100000005664922100,"Назначение группы по наблюдаемым переводам не установлено. Связей между разными участниками 24; узлов сбора 0, распределения 0. Отношение суммы min(вход, выход) подходящих участников к внутреннему обороту 0.0% не достигает порога 25%; имеющихся признаков недостаточно. Через границу группы: вход 17 000,00 KZT, выход 0,00 KZT; внутренний оборот 21 586 840,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. У 1 исходных клиентов (seed) входящие потоки неполны; полный баланс группы неизвестен."
23,270,1,10178044.00,100000002578405100;100000001697501100;100000002527114100;100000002733905100;100000003192309100,"Возможное распределение средств внутри группы. Распределение: клиент 100000002527114100, внутренних отправителей 3, получателей 111; выход 3 289 249,00 KZT (32.3% внутреннего оборота). Правило выполняют участников: 2. Через границу группы: вход 0,00 KZT, выход 0,00 KZT; внутренний оборот 10 178 044,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. У 1 исходных клиентов (seed) входящие потоки неполны; полный баланс группы неизвестен. На границе четвёртого колена 4 участников; отсутствие выхода не доказывает удержание средств. Сходство месячных сумм не доказывает передачу тех же денег; одна последовательность переводов может учитываться у нескольких участников. Сумма min(вход, выход) не является объёмом уникальных средств."
24,6,1,1527967.00,100000007939160100;100000000580561100;100000005183943100;100000003888271100;100000000955444100,"Назначение группы по наблюдаемым переводам не установлено. Связей между разными участниками 7; узлов сбора 0, распределения 0. Отношение суммы min(вход, выход) подходящих участников к внутреннему обороту 0.0% не достигает порога 25%; имеющихся признаков недостаточно. Через границу группы: вход 0,00 KZT, выход 0,00 KZT; внутренний оборот 1 527 967,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. У 1 исходных клиентов (seed) входящие потоки неполны; полный баланс группы неизвестен."
25,51,0,13990812.00,100000008512827100;100000008742053100;100000005242320100;100000002989353100;100000004368189100,"Возможное распределение средств внутри группы. Распределение: клиент 100000005242320100, внутренних отправителей 2, получателей 20; выход 8 796 295,00 KZT (62.9% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 1 663 545,00 KZT, выход 1 246 800,00 KZT; внутренний оборот 13 990 812,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 11 участников; отсутствие выхода не доказывает удержание средств."
26,2,0,761255.00,100000000583220100;100000004586598100,"Назначение группы по наблюдаемым переводам не установлено. Связей между разными участниками 1; узлов сбора 0, распределения 0. Отношение суммы min(вход, выход) подходящих участников к внутреннему обороту 0.0% не достигает порога 25%; имеющихся признаков недостаточно. Через границу группы: вход 5 000,00 KZT, выход 0,00 KZT; внутренний оборот 761 255,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 1 участников; отсутствие выхода не доказывает удержание средств."
27,8,0,389000.00,100000002612809100;100000005507142100;100000005264874100;100000001825934100;100000000600707100,"Возможное распределение средств внутри группы. Распределение: клиент 100000002612809100, внутренних отправителей 1, получателей 3; выход 114 000,00 KZT (29.3% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 23 000,00 KZT, выход 0,00 KZT; внутренний оборот 389 000,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 4 участников; отсутствие выхода не доказывает удержание средств."
28,13,1,1392916.00,100000001782980100;100000001380054100;100000006232815100;100000005077484100;100000000703894100,"Назначение группы по наблюдаемым переводам не установлено. Связей между разными участниками 14; узлов сбора 0, распределения 0. Отношение суммы min(вход, выход) подходящих участников к внутреннему обороту 0.0% не достигает порога 25%; имеющихся признаков недостаточно. Через границу группы: вход 0,00 KZT, выход 0,00 KZT; внутренний оборот 1 392 916,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. У 1 исходных клиентов (seed) входящие потоки неполны; полный баланс группы неизвестен."
29,41,0,5151924.19,100000003242289100;100000008413748100;100000008512552100;100000006225798100;100000002713074100,"Возможное распределение средств внутри группы. Распределение: клиент 100000003242289100, внутренних отправителей 1, получателей 17; выход 2 178 991,00 KZT (42.3% внутреннего оборота). Правило выполняют участников: 2. Через границу группы: вход 919 297,00 KZT, выход 661 478,30 KZT; внутренний оборот 5 151 924,19 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 9 участников; отсутствие выхода не доказывает удержание средств."
30,18,0,3422800.00,100000003701161100;100000002267998100;100000003718221100;100000008137435100;100000001063678100,"Возможное распределение средств внутри группы. Распределение: клиент 100000008137435100, внутренних отправителей 0, получателей 5; выход 1 368 300,00 KZT (40.0% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 302 009,00 KZT, выход 51 400,00 KZT; внутренний оборот 3 422 800,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 2 участников; отсутствие выхода не доказывает удержание средств. Сходство месячных сумм не доказывает передачу тех же денег; одна последовательность переводов может учитываться у нескольких участников. Сумма min(вход, выход) не является объёмом уникальных средств."
31,7,0,3077000.00,100000002241986100;100000001053894100;100000002594214100;100000004047887100;100000001286703100,"Возможное распределение средств внутри группы. Распределение: клиент 100000002241986100, внутренних отправителей 0, получателей 6; выход 3 077 000,00 KZT (100.0% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 280 000,00 KZT, выход 0,00 KZT; внутренний оборот 3 077 000,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 6 участников; отсутствие выхода не доказывает удержание средств."
32,4,0,518000.00,100000002205022100;100000003163886100;100000000629812100;100000001380107100,"Возможное распределение средств внутри группы. Распределение: клиент 100000002205022100, внутренних отправителей 0, получателей 3; выход 518 000,00 KZT (100.0% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 17 100,00 KZT, выход 0,00 KZT; внутренний оборот 518 000,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны."
33,20,0,617900.00,100000001427082100;100000003154105100;100000000723383100;100000002185328100;100000002448088100,"Возможное распределение средств внутри группы. Распределение: клиент 100000003154105100, внутренних отправителей 1, получателей 7; выход 338 000,00 KZT (54.7% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 16 800,00 KZT, выход 0,00 KZT; внутренний оборот 617 900,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 15 участников; отсутствие выхода не доказывает удержание средств."
34,13,0,6748650.00,100000007442518100;100000008258083100;100000000673868100;100000002911170100;100000000821507100,"Возможное распределение средств внутри группы. Распределение: клиент 100000007442518100, внутренних отправителей 1, получателей 8; выход 4 320 000,00 KZT (64.0% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 395 000,00 KZT, выход 99 999,00 KZT; внутренний оборот 6 748 650,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 2 участников; отсутствие выхода не доказывает удержание средств."
35,17,1,2977887.00,100000004160650100;100000002731501100;100000003616818100;100000004007116100;100000001330595100,"Возможное распределение средств внутри группы. Распределение: клиент 100000004160650100, внутренних отправителей 2, получателей 10; выход 1 489 827,00 KZT (50.0% внутреннего оборота). Правило выполняют участников: 2. Через границу группы: вход 0,00 KZT, выход 0,00 KZT; внутренний оборот 2 977 887,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. У 1 исходных клиентов (seed) входящие потоки неполны; полный баланс группы неизвестен. На границе четвёртого колена 1 участников; отсутствие выхода не доказывает удержание средств."
36,30,0,8045494.00,100000008743913100;100000008758168100;100000008710843100;100000005527892100;100000002748532100,"Назначение группы по наблюдаемым переводам не установлено. Связей между разными участниками 34; узлов сбора 0, распределения 0. Отношение суммы min(вход, выход) подходящих участников к внутреннему обороту 0.0% не достигает порога 25%; имеющихся признаков недостаточно. Через границу группы: вход 1 212 920,00 KZT, выход 907 310,00 KZT; внутренний оборот 8 045 494,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 3 участников; отсутствие выхода не доказывает удержание средств."
37,11,0,3784703.00,100000002175422100;100000003004487100;100000001317336100;100000003557488100;100000002975437100,"Возможное распределение средств внутри группы. Распределение: клиент 100000002175422100, внутренних отправителей 3, получателей 6; выход 1 621 188,00 KZT (42.8% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 68 702,80 KZT, выход 0,00 KZT; внутренний оборот 3 784 703,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 3 участников; отсутствие выхода не доказывает удержание средств."
38,3,1,450000.00,100000002371751100;100000007018630100;100000000769919100,"Возможное промежуточное прохождение средств внутри группы. Сопоставимые внутренние вход и выход у 1 участников; сумма min(вход, выход) 200 000,00 KZT; отношение этой суммы к внутреннему обороту 44.4%. Ключевой промежуточный клиент 100000002371751100. Через границу группы: вход 0,00 KZT, выход 0,00 KZT; внутренний оборот 450 000,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. У 1 исходных клиентов (seed) входящие потоки неполны; полный баланс группы неизвестен. Сходство месячных сумм не доказывает передачу тех же денег; одна последовательность переводов может учитываться у нескольких участников. Сумма min(вход, выход) не является объёмом уникальных средств."
39,9,0,1406982.00,100000002217161100;100000008254576100;100000001445848100;100000007647294100;100000002242066100,"Возможное распределение средств внутри группы. Распределение: клиент 100000002217161100, внутренних отправителей 1, получателей 7; выход 995 132,00 KZT (70.7% внутреннего оборота). Правило выполняют участников: 1. Через границу группы: вход 52 900,00 KZT, выход 0,00 KZT; внутренний оборот 1 406 982,00 KZT. Группа выделена по связям, а не по общему владельцу; гипотеза не устанавливает виновность. Видны только переводы внутри банка за июль от 5 000 KZT; внешние потоки и остатки неизвестны. На границе четвёртого колена 1 участников; отсутствие выхода не доказывает удержание средств."
